episode,fatigue,skill_level,task_completion_time,task_complexity,task_type
6516,0.5,1,10.365563388752571,high,human-only
6517,0.5,1,6.616924148182525,medium,human-only
6518,0.5,2,5.601230568045937,low,human-only
6519,1.0,0,8.601184647361958,low,human-only
6520,1.0,0,9.2438479477326,low,collaborative
6521,0.0,0,12.38974283201485,low,human-only
6522,0.5,1,13.2618462689192,medium,human-only
6523,1.0,0,11.437037456814995,low,collaborative
6524,0.5,0,10.26386208225704,high,collaborative
6525,0.5,1,9.878180674968958,medium,collaborative
6526,0.5,2,11.309678700500347,high,collaborative
6527,0.5,2,7.406014501412798,low,collaborative
6528,1.0,2,12.82549117279007,low,collaborative
6529,0.5,1,14.782676181374985,high,human-only
6530,0.5,0,7.697704280552072,medium,human-only
6531,1.0,1,10.183731118683164,high,collaborative
6532,1.0,1,12.940689720649855,medium,collaborative
6533,0.0,1,10.76861938541408,low,human-only
6534,0.5,2,8.385797170026144,medium,robot-only
6535,0.5,1,9.660121061403698,high,robot-only
6536,0.0,1,10.362708528391012,high,human-only
6537,0.0,1,10.074994355049386,high,robot-only
6538,0.0,1,5.760787577499074,low,robot-only
6539,1.0,0,9.644119100526897,high,robot-only
6540,0.5,2,10.61478181240778,low,robot-only
6541,1.0,1,9.828002683240191,low,robot-only
6542,0.0,1,10.354350505183259,medium,collaborative
6543,0.0,1,7.711512053617348,medium,robot-only
6544,0.5,0,11.470724564230059,low,collaborative
6545,0.0,2,8.844878372409367,high,human-only
6546,1.0,0,10.090790412888735,medium,collaborative
6547,0.5,2,11.298807094559145,low,collaborative
6548,0.0,1,12.697077498972247,low,collaborative
6549,1.0,1,8.68577876597428,high,robot-only
6550,0.5,1,9.97979765796711,medium,collaborative
6551,0.0,0,14.90265562092661,medium,human-only
6552,1.0,1,7.870806076102914,high,human-only
6553,0.5,2,5.22195566902142,high,human-only
6554,0.5,2,10.448148344191022,low,collaborative
6555,1.0,1,9.83519217562806,low,collaborative
6556,0.5,1,8.384118353766608,medium,collaborative
6557,1.0,2,9.264378939624216,low,human-only
6558,0.5,1,10.069214866699527,medium,collaborative
6559,0.5,1,10.757679807593659,high,robot-only
6560,0.0,1,9.894788683528862,high,human-only
6561,1.0,0,10.479695063539856,medium,collaborative
6562,0.5,1,11.160657826045313,high,collaborative
6563,0.5,2,8.762330188692898,low,robot-only
6564,0.5,1,6.61553378348634,high,human-only
6565,1.0,1,9.920781438871352,high,robot-only
6566,0.5,2,12.707633588534573,high,collaborative
6567,1.0,1,9.460045870648136,low,robot-only
6568,0.5,1,6.83681128872461,low,robot-only
6569,1.0,1,10.781652342551443,medium,collaborative
6570,1.0,1,8.354222377423712,medium,robot-only
6571,0.0,2,12.25754213090486,high,human-only
6572,0.5,1,9.007150762684885,low,collaborative
6573,1.0,2,6.15430142727889,high,human-only
6574,0.5,2,5.746802363446229,low,human-only
6575,0.5,0,12.645999814001817,high,collaborative
6576,1.0,0,12.043537313388256,low,human-only
6577,0.0,0,8.333704534333865,medium,collaborative
6578,0.5,0,9.310422059036808,low,robot-only
6579,0.5,1,9.29899878920885,low,collaborative
6580,0.5,0,12.707058104982845,low,collaborative
6581,0.5,1,8.689333685779744,medium,human-only
6582,1.0,1,9.770870998456187,low,collaborative
6583,1.0,2,10.122854229263273,medium,collaborative
6584,1.0,2,8.170271872746138,high,collaborative
6585,0.5,2,11.926968451499713,low,collaborative
6586,0.5,1,5.950421787267016,high,human-only
6587,0.0,1,9.106535357197815,low,human-only
6588,0.0,0,8.111634324643264,medium,robot-only
6589,0.5,0,5.565778066769984,medium,collaborative
6590,0.5,1,7.423995355491012,medium,robot-only
6591,0.5,1,8.182777072132007,high,collaborative
6592,0.0,1,10.455098817542009,low,robot-only
6593,0.5,2,9.157199662258313,high,robot-only
6594,0.5,0,7.860585005113212,high,human-only
6595,1.0,1,10.236135780347723,high,collaborative
6596,0.5,1,11.513129077936847,low,human-only
6597,0.5,1,11.067946348220957,medium,human-only
6598,0.5,0,11.201576686584811,medium,human-only
6599,1.0,1,13.60822762017137,high,human-only
6600,1.0,1,9.974034705004488,high,collaborative
6601,0.0,0,9.299234449869422,low,collaborative
6602,0.0,0,9.940178094651603,low,robot-only
6603,1.0,1,6.259637740474719,medium,human-only
6604,0.0,0,10.355748785761318,medium,collaborative
6605,1.0,2,11.373161656188753,low,human-only
6606,1.0,1,10.747692867198381,high,collaborative
6607,0.5,2,10.48507837566617,high,robot-only
6608,0.0,2,7.718377697451111,high,human-only
6609,0.5,0,11.635609957479003,medium,human-only
6610,0.5,0,10.86219500233453,medium,collaborative
6611,1.0,2,8.825857045472588,low,human-only
6612,1.0,2,13.717395331990597,high,collaborative
6613,0.0,0,10.219725322291273,medium,collaborative
6614,0.5,0,8.049026848564708,low,robot-only
6615,0.0,1,9.017305978254383,high,robot-only
6616,0.0,1,10.767327028814977,high,human-only
6617,0.0,0,9.4450740755165,medium,robot-only
6618,1.0,1,8.152824997716774,medium,robot-only
6619,0.5,1,9.359790988579169,low,collaborative
6620,0.0,2,11.573413282135126,high,robot-only
6621,0.5,2,7.821350535838588,high,robot-only
6622,0.5,2,12.144262568933371,low,collaborative
6623,1.0,0,10.414544847005878,medium,collaborative
6624,1.0,2,10.875752730147845,high,human-only
6625,0.5,2,9.752439983097892,medium,robot-only
6626,0.0,0,10.18446009795945,low,human-only
6627,0.5,0,10.331578235869245,low,collaborative
6628,1.0,2,12.756353323297663,low,robot-only
6629,0.0,0,11.941676010844212,high,human-only
6630,0.0,2,10.38380069173185,low,human-only
6631,0.5,0,11.43614693474883,high,collaborative
6632,0.5,0,10.518169615619755,medium,collaborative
6633,1.0,1,9.662047344387007,high,human-only
6634,1.0,1,10.067164466921533,high,human-only
6635,1.0,0,6.84563782047035,low,human-only
6636,1.0,1,10.300238104930889,medium,collaborative
6637,0.5,0,12.685677265377963,medium,human-only
6638,1.0,1,6.501834460532059,medium,human-only
6639,1.0,1,6.778216926885418,high,human-only
6640,1.0,0,13.032236935574712,medium,human-only
6641,1.0,0,9.151964000235905,medium,robot-only
6642,1.0,0,12.919694988743434,medium,collaborative
6643,0.5,1,9.74018094314524,high,human-only
6644,0.5,1,11.895404242331209,high,collaborative
6645,1.0,2,11.76197588725766,medium,human-only
6646,0.0,2,10.765239213430794,high,human-only
6647,0.5,0,10.974032518669768,high,collaborative
6648,1.0,2,10.62111877297575,high,human-only
6649,0.0,1,10.695852013684622,high,human-only
6650,0.5,1,10.024524888623331,medium,collaborative
6651,1.0,2,10.066144557249903,medium,collaborative
6652,0.5,1,10.876041065017732,medium,collaborative
6653,0.0,0,12.18739821956253,medium,robot-only
6654,1.0,0,10.494520386471638,medium,human-only
6655,0.0,2,11.829931909268753,low,collaborative
6656,0.5,0,7.676341472335157,medium,human-only
6657,0.5,2,9.56380809441113,high,collaborative
6658,1.0,1,10.530385714207771,medium,human-only
6659,0.5,2,5.911358226471609,low,collaborative
6660,0.5,1,8.410197597770125,high,human-only
6661,1.0,0,10.970120668188372,medium,robot-only
6662,1.0,1,12.211050528669048,high,robot-only
6663,1.0,0,12.671839078865377,high,robot-only
6664,0.0,1,11.484288592676299,high,human-only
6665,1.0,1,10.651782314975387,high,robot-only
6666,1.0,2,11.497079565986777,medium,human-only
6667,0.0,0,10.565058972953839,medium,robot-only
6668,1.0,1,11.493252179987685,medium,robot-only
6669,0.5,0,9.463659525945394,low,human-only
6670,0.0,1,8.505770118853818,medium,collaborative
6671,0.0,0,12.183637312734085,low,collaborative
6672,0.5,1,9.973820685887926,high,collaborative
6673,0.0,1,11.843551855087,low,collaborative
6674,1.0,2,10.600547557735501,medium,human-only
6675,0.5,0,11.476140425956714,medium,robot-only
6676,1.0,1,9.830974700168257,medium,human-only
6677,0.5,1,8.13010793293483,low,robot-only
6678,1.0,0,7.671467358824566,medium,human-only
6679,0.5,0,12.631630120966273,low,human-only
6680,0.5,2,9.172121687892421,high,human-only
6681,1.0,1,10.553446742336213,low,collaborative
6682,0.0,0,13.133663300806102,medium,collaborative
6683,0.5,0,11.125375107292376,high,robot-only
6684,1.0,1,7.128362207682916,medium,human-only
6685,0.5,2,10.009720654640432,low,human-only
6686,0.5,1,8.315479132759496,high,collaborative
6687,0.0,0,9.96330337359336,medium,collaborative
6688,0.5,1,10.243673723431625,medium,collaborative
6689,0.0,1,8.850869199712328,low,collaborative
6690,0.5,0,9.789907231322811,low,human-only
6691,1.0,1,10.169544261382779,high,collaborative
6692,1.0,0,8.796371077609278,medium,collaborative
6693,1.0,0,4.712667040848603,medium,collaborative
6694,0.5,2,12.162838846434026,high,robot-only
6695,0.0,0,9.444502206587703,high,robot-only
6696,0.5,0,12.769360643913183,high,collaborative
6697,1.0,0,9.645720908221842,medium,robot-only
6698,0.5,2,10.053922053708588,high,human-only
6699,1.0,1,9.98322938211419,high,collaborative
6700,1.0,0,10.032355487560675,medium,robot-only
6701,0.5,1,8.584687335232921,medium,robot-only
6702,0.0,2,12.556048812789161,high,collaborative
6703,0.0,1,9.755304308894306,high,robot-only
6704,0.5,2,9.416560665397517,high,robot-only
6705,1.0,1,8.963758266560733,high,collaborative
6706,0.0,1,9.445774137334972,high,human-only
6707,1.0,0,7.658008048438241,high,robot-only
6708,1.0,1,11.927116723349954,high,robot-only
6709,0.5,2,9.771735891335823,high,collaborative
6710,0.0,0,10.098969025311776,high,robot-only
6711,0.0,2,10.05831960097012,high,robot-only
6712,1.0,1,8.448747185226267,high,human-only
6713,0.5,1,8.861079084007391,high,human-only
6714,0.5,2,10.73125876253971,medium,robot-only
6715,0.5,0,10.37746449624946,medium,robot-only
6716,1.0,1,11.863994417037055,low,collaborative
6717,1.0,2,8.517076445969034,low,collaborative
6718,1.0,2,7.339745473062814,high,robot-only
6719,1.0,2,8.151804426080178,medium,robot-only
6720,1.0,1,9.08459494472929,low,robot-only
6721,0.5,0,11.228088353914009,high,robot-only
6722,1.0,1,7.52990269254582,medium,robot-only
6723,0.5,0,9.258420607200245,medium,collaborative
6724,0.0,1,11.477124746550743,high,human-only
6725,0.5,0,11.044716803710664,medium,human-only
6726,1.0,0,10.2603040877652,medium,collaborative
6727,1.0,2,8.548060719933822,medium,collaborative
6728,1.0,0,7.7188109013786965,high,collaborative
6729,0.5,1,8.208317576593192,medium,collaborative
6730,1.0,2,9.6429456843774,low,collaborative
6731,0.5,1,11.44771569653916,low,human-only
6732,0.5,0,10.420308390816288,high,collaborative
6733,0.5,1,9.042378413035305,medium,human-only
6734,1.0,2,9.848249507476295,medium,collaborative
6735,1.0,2,10.33492468543099,high,collaborative
6736,1.0,2,10.685519676063358,medium,collaborative
6737,0.5,2,10.623899865971795,low,human-only
6738,0.0,2,10.942174988860232,low,robot-only
6739,0.0,2,9.123357294715174,medium,collaborative
6740,1.0,1,12.211033651752512,high,robot-only
6741,0.0,2,13.147019463859163,low,collaborative
6742,0.0,1,4.964201531113629,low,collaborative
6743,1.0,1,11.530834782562875,low,collaborative
6744,0.0,0,11.386633179845106,medium,human-only
6745,0.5,0,9.435351530109156,low,robot-only
6746,0.0,1,9.913722941618932,medium,human-only
6747,0.0,2,10.68446442984738,low,human-only
6748,1.0,2,8.61091210987071,medium,robot-only
6749,1.0,1,11.710000877022408,low,robot-only
6750,0.5,1,11.20343115543614,medium,robot-only
6751,1.0,0,6.973847380417494,medium,robot-only
6752,0.5,0,10.72616626114905,low,human-only
6753,0.5,1,10.278553412219173,high,human-only
6754,0.0,0,9.498577461495545,low,collaborative
6755,0.5,2,10.231001220748583,low,collaborative
6756,0.5,1,12.815914685512075,medium,robot-only
6757,0.0,2,9.63607512714406,high,robot-only
6758,0.5,0,10.101395763412023,medium,robot-only
6759,0.5,2,9.202749290343522,high,collaborative
6760,0.0,1,6.425151801291129,medium,robot-only
6761,1.0,1,12.086923718441232,high,robot-only
6762,0.5,1,15.144032189122516,medium,collaborative
6763,0.5,2,9.740513754632516,low,collaborative
6764,0.0,0,8.228950580001198,high,collaborative
6765,0.5,0,7.219742805803443,low,robot-only
6766,1.0,1,10.40578992948732,medium,collaborative
6767,1.0,1,9.687491923154207,medium,robot-only
6768,0.0,1,10.061577333118244,medium,collaborative
6769,0.0,2,10.319808824021152,high,robot-only
6770,1.0,0,9.874620969417734,medium,collaborative
6771,0.0,0,8.238340102477851,high,collaborative
6772,0.5,1,9.86835119990596,medium,robot-only
6773,0.0,1,11.782048112821759,high,collaborative
6774,0.5,1,9.069286046099064,high,robot-only
6775,0.5,2,12.630664792399386,high,collaborative
6776,0.5,1,13.173249149386114,high,robot-only
6777,0.0,2,6.822814494899951,medium,collaborative
6778,1.0,1,11.305010278718143,low,human-only
6779,0.5,1,7.076896125325339,medium,collaborative
6780,0.5,2,10.287570759611732,medium,robot-only
6781,1.0,0,8.80338844327229,high,robot-only
6782,0.5,2,10.379689424197947,medium,robot-only
6783,0.5,2,9.105165545671166,low,collaborative
6784,0.0,2,12.438450601051905,high,human-only
6785,0.0,0,9.826680794370702,high,human-only
6786,1.0,2,8.131407405916,low,robot-only
6787,0.0,1,7.944173258499165,low,collaborative
6788,0.0,2,9.412512049252944,medium,human-only
6789,1.0,0,12.888649636658542,low,collaborative
6790,0.0,1,9.064621314410658,medium,human-only
6791,0.5,0,9.749079840817448,high,human-only
6792,0.5,0,11.82479174494527,high,collaborative
6793,0.5,1,10.204988741350038,low,collaborative
6794,0.5,2,7.227114474250062,high,robot-only
6795,0.5,0,11.47221958437891,high,robot-only
6796,0.5,1,10.097882885098155,high,human-only
6797,0.0,0,9.18920165159577,medium,collaborative
6798,1.0,1,6.957669057812414,low,human-only
6799,1.0,2,11.276281157782707,high,robot-only
6800,0.5,1,8.352477636281247,medium,collaborative
6801,0.0,2,8.528840151303397,high,human-only
6802,0.0,1,9.427482263543183,high,robot-only
6803,1.0,0,11.199937144287144,low,human-only
6804,1.0,1,7.0051216910145,low,collaborative
6805,0.0,1,12.046140581592388,low,collaborative
6806,0.0,1,6.6822372031000885,high,human-only
6807,1.0,0,6.218364369053628,medium,collaborative
6808,1.0,1,5.183534019688886,high,collaborative
6809,0.0,2,9.525533000185703,medium,robot-only
6810,1.0,1,12.260527037003824,high,robot-only
6811,0.5,1,8.47160382486592,medium,robot-only
6812,0.0,2,8.753529248271251,high,collaborative
6813,1.0,1,7.6148576358631015,high,collaborative
6814,0.5,0,12.974086234156804,medium,robot-only
6815,0.5,0,7.928470352964351,low,human-only
6816,1.0,0,10.803846327659885,medium,human-only
6817,0.5,1,9.127727101826514,medium,collaborative
6818,0.0,2,11.575521952666886,medium,human-only
6819,0.5,2,11.417377319223291,low,human-only
6820,0.5,2,10.239303482082088,medium,robot-only
6821,0.5,0,9.39528001919341,low,robot-only
6822,1.0,2,8.329770766514077,medium,robot-only
6823,0.5,0,10.259210113558117,high,human-only
6824,0.0,0,11.295143844937666,high,collaborative
6825,0.0,0,8.2536528101979,low,robot-only
6826,0.5,2,7.515123493475297,low,collaborative
6827,0.5,1,11.204097563703762,high,collaborative
6828,1.0,1,9.96427189886135,low,collaborative
6829,0.0,1,7.928861420646893,medium,human-only
6830,1.0,0,8.45511440210333,medium,human-only
6831,0.5,1,11.575152530888113,low,human-only
6832,0.5,1,6.359450023717379,low,collaborative
6833,1.0,2,11.612851898462324,medium,human-only
6834,1.0,2,7.223330250040325,high,collaborative
6835,1.0,1,10.803392551292447,low,collaborative
6836,1.0,0,8.41729570645959,low,robot-only
6837,0.0,2,9.99829955817433,high,robot-only
6838,1.0,0,9.807669398450253,low,collaborative
6839,0.0,1,10.773062844934351,low,robot-only
6840,0.0,1,9.770824140861373,high,collaborative
6841,0.0,1,13.082591511271907,medium,collaborative
6842,0.5,1,7.901841273900395,high,human-only
6843,1.0,2,12.393240282830009,high,collaborative
6844,0.0,2,6.167042592842812,medium,collaborative
6845,0.0,1,7.9299220310431195,high,human-only
6846,1.0,2,10.207361638590017,high,robot-only
6847,0.5,1,11.044374396284233,high,collaborative
6848,1.0,1,9.603264554642816,medium,collaborative
6849,0.0,2,10.022177549646786,low,collaborative
6850,1.0,2,9.337014386964377,medium,human-only
6851,0.5,2,9.228186460677698,high,collaborative
6852,0.0,1,7.836878899339258,medium,collaborative
6853,0.0,0,11.501349506982187,high,collaborative
6854,0.5,2,10.425266599118803,high,human-only
6855,0.0,1,13.344283457115768,medium,collaborative
6856,0.0,1,12.812195231563514,medium,human-only
6857,0.5,0,10.044154101056911,medium,robot-only
6858,0.5,1,7.117305750494726,medium,robot-only
6859,1.0,2,8.36684315709079,medium,collaborative
6860,1.0,1,13.697726814632848,medium,collaborative
6861,0.5,1,10.56292355537509,high,human-only
6862,0.0,0,9.096170697271226,medium,collaborative
6863,0.5,0,11.906281960732857,low,robot-only
6864,0.5,1,7.341600200274961,high,robot-only
6865,0.5,0,9.033567294331297,medium,collaborative
6866,1.0,0,9.710847397998055,medium,collaborative
6867,0.0,2,14.492966603325957,medium,robot-only
6868,0.0,2,10.258605585771065,high,human-only
6869,1.0,1,8.45697459014235,low,human-only
6870,1.0,0,12.847395313371933,high,robot-only
6871,1.0,2,11.818770444663214,low,collaborative
6872,0.0,1,6.719494732540224,high,collaborative
6873,0.5,1,9.990657240473679,low,human-only
6874,0.0,0,7.8397733861141825,high,robot-only
6875,0.5,0,7.97810770908494,high,robot-only
6876,0.0,2,10.265368785397824,low,robot-only
6877,0.0,0,13.820826195062297,medium,robot-only
6878,0.5,1,10.147223580053549,low,human-only
6879,1.0,1,8.91381881536695,medium,human-only
6880,0.5,2,11.124606714272517,high,robot-only
6881,0.5,1,8.937866075584914,medium,human-only
6882,1.0,0,7.645920224299682,high,robot-only
6883,0.5,1,7.70658856759065,medium,collaborative
6884,1.0,1,8.949561184323974,high,robot-only
6885,0.5,2,8.04137311614702,high,collaborative
6886,0.5,0,8.930421620712519,high,robot-only
6887,0.0,0,10.992373110862516,medium,robot-only
6888,0.5,1,8.618528885282137,low,collaborative
6889,0.5,1,13.408001210631584,high,collaborative
6890,0.0,2,11.312884716712519,high,collaborative
6891,0.0,1,14.196464702430335,medium,robot-only
6892,0.0,2,9.858687057578905,high,human-only
6893,0.5,1,13.226606794529966,medium,collaborative
